GR;nr_modello;nome_modello;conc.;collezione;specifica;nome_modello.1;colore;ordinamento;ID Joor;Foto;fotolook;Concatena;;;;
9;160;IMPARI;160IMPARI;271;Borsa;IMPARI;0943 3574 0002;99;544328||94335740002;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/xAY7WiCeSNif-QACtjyfaA_12851178906a5643342a6438_10784813_03050310XX1.jpg;https://127-foto.netlify.app/171.jpg;IMPARI 0943 3574 0002(160);;;;
9;160;NORMANNA;160NORMANNA;271;Collana;NORMANNA;0987 0095;99;544407||98700950000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/_QenSYr9R1mOnFcFgT3pEA_18754025086a14533aaac4a1_57444356_02971380XX1-2.jpg;https://127-foto.netlify.app/171.jpg;NORMANNA 0987 0095(160);;;;
9;160;ULLANO        B;160ULLANO        B;271;Calzature;ULLANO        B;2;99;544483||200000000;#N/D;https://127-foto.netlify.app/171.jpg;ULLANO        B 2(160);;;;
1;161;BAKERY;161BAKERY;271;Camicia;BAKERY;4629;2;544538||462900000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/xdRFkJTvSHCQTMnnrhvk0w_7481717166a5634d925c994_94068039_03000040XX1.jpg;https://127-foto.netlify.app/276.jpg;BAKERY 4629(161);;;;
1;161;ABANTE;161ABANTE;271;Pantalone;ABANTE;1199;5;544497||119900000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/3g9Ada4yReqhQsIDYXSisA_8794742556a5634c8be9f43_55431340_02990030XX1.jpg;https://127-foto.netlify.app/276.jpg;ABANTE 1199(161);;;;
1;161;NOMAGLIO      C;161NOMAGLIO      C;271;Bracciale;NOMAGLIO      C;0903 1507 0002;99;544242||90315070002;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/1L6tlfjKQ7y08YEgiUwcYQ_16376100936a1453394e2a43_07744812_02971350XX1.jpg;https://127-foto.netlify.app/276.jpg;NOMAGLIO      C 0903 1507 0002(161);;;;
1;161;NUTRIENTE;161NUTRIENTE;271;Collana;NUTRIENTE;1840 0002;99;544260||184000020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/NfS-szldQGyLj15Q-qbI8g_2965539826a56434135fe09_31530553_03050630XX1.jpg;https://127-foto.netlify.app/276.jpg;NUTRIENTE 1840 0002(161);;;;
1;161;IAPIGE;161IAPIGE;271;Borsa;IAPIGE;2339 0002;99;544272||233900020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/cvf7J-0iQ4ecP4xpRAXFnA_4276540736a1453282dde79_10220699_02970160XX1.jpg;https://127-foto.netlify.app/276.jpg;IAPIGE 2339 0002(161);;;;
1;161;DANTESCO      B;161DANTESCO      B;271;Cintura;DANTESCO      B;1108 0002;99;544390||110800020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/FqPj3qiCSwK295js2HqIDw_19742520456a14533d5596b8_48521006_02971460XX1.jpg;https://127-foto.netlify.app/276.jpg;DANTESCO      B 1108 0002(161);;;;
1;161;ULLANO        B;161ULLANO        B;271;Calzature;ULLANO        B;49;99;544483||4900000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/LFbr3MrZRrm_GbSwCPZkhA_20851971266a564345dfd0b4_67912225_03050770XX1.jpg;https://127-foto.netlify.app/276.jpg;ULLANO        B 49(161);;;;
6;162;PALMIRA;162PALMIRA;271;Abito;PALMIRA;1107;7;544539||110700000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/l3APXM9DQN6N7Jdiu-kanQ_11545230836a5634ed11eaf6_20044182_03010080XX1.jpg;https://127-foto.netlify.app/251.jpg;PALMIRA 1107(162);;;;
6;162;DEFALCO;162DEFALCO;271;Cintura;DEFALCO;0504 2253 0002;99;544220||50422530002;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/image (1077).png;https://127-foto.netlify.app/251.jpg;DEFALCO 0504 2253 0002(162);;;;
6;162;IAPIGE;162IAPIGE;271;Borsa;IAPIGE;2339 0002;99;544272||233900020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/cvf7J-0iQ4ecP4xpRAXFnA_4276540736a1453282dde79_10220699_02970160XX1.jpg;https://127-foto.netlify.app/251.jpg;IAPIGE 2339 0002(162);;;;
6;162;NEMBO;162NEMBO;271;Bracciale;NEMBO;2;99;544362||200000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/xLITR-bmTpifPcpfySI7HA_11425679496a14532a752617_68673182_02970400XX1.jpg;https://127-foto.netlify.app/251.jpg;NEMBO 2(162);;;;
6;162;USCITA;162USCITA;271;Calzature;USCITA;2264 2264;99;544431||226422640000;#N/D;https://127-foto.netlify.app/251.jpg;USCITA 2264 2264(162);;;;
6;162;NEVIGLIE;162NEVIGLIE;271;Orecchino;NEVIGLIE;0574 0927 0002;99;544457||57409270002;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/K3ZDNI-eRU-cv2BQEK5HtQ_19105815366a145340d5b679_49273593_02971610XX1.jpg;https://127-foto.netlify.app/251.jpg;NEVIGLIE 0574 0927 0002(162);;;;
8;163;BARCATA;163BARCATA;271;Camicia;BARCATA;3493;2;544321||349300000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/f2LJPTaoSSmQyd52SHM9cw_8317903856a5634dd659298_75270758_03000140XX1.jpg;https://127-foto.netlify.app/214.jpg;BARCATA 3493(163);;;;
8;163;BORD;163BORD;271;Top;BORD;201;3;544631||20100000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/DByTihoLSjqdMiZWzqDRBg_385723876a5634e3e56b48_55148367_03000330XX1.jpg;https://127-foto.netlify.app/214.jpg;BORD 201(163);;;;
8;163;ANIDRO;163ANIDRO;271;Pantalone;ANIDRO;201;5;544585||20100000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/3Xsx-RK0QJy-qGP1Q3gRVA_19700470796a5634cd8fc8b5_42727777_02990130XX1.jpg;https://127-foto.netlify.app/214.jpg;ANIDRO 201(163);;;;
8;163;IAPIGE;163IAPIGE;271;Borsa;IAPIGE;0227 0002;99;544272||22700020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/fvTrCNg6SbCSXB8ct9rySQ_13979748506a14532752f147_81983578_02970130XX1.jpg;https://127-foto.netlify.app/214.jpg;IAPIGE 0227 0002(163);;;;
8;163;NONA;163NONA;271;Bracciale;NONA;2;99;544361||200000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/NCVbcOEzTZ-NyeviAg7xyQ_15946604066a14533a4d6852_60896697_02971370XX4.jpg;https://127-foto.netlify.app/214.jpg;NONA 2(163);;;;
8;163;DANTESCO      B;163DANTESCO      B;271;Cintura;DANTESCO      B;2706 0002;99;544390||270600020000;0;https://127-foto.netlify.app/214.jpg;DANTESCO      B 2706 0002(163);;;;
8;163;NEVISCHIO     A;163NEVISCHIO     A;271;Orecchino;NEVISCHIO     A;2;99;544429||200000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/DQWAE_vBS7i1YR1OzJeDhw_21086673106a1453421044e4_96117532_02971630XX1.jpg;https://127-foto.netlify.app/214.jpg;NEVISCHIO     A 2(163);;;;
8;163;UMBERINO      A;163UMBERINO      A;271;Calzature;UMBERINO      A;260;99;544464||26000000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/6oTMczRyTHamYgn-3fBnYA_13368863696a56434655f679_45142157_03050780XX1.jpg;https://127-foto.netlify.app/214.jpg;UMBERINO      A 260(163);;;;
9;164;CAID;164CAID;271;Pullover;CAID;1127;4;100799||112700000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/VLTiA48HTVO1OW1Hlv-gcQ_13245809006a563526306233_51382988_03040080XX1.jpg;https://127-foto.netlify.app/170.jpg;CAID 1127(164);;;;
9;164;ANNABELLA;164ANNABELLA;271;Pantalone;ANNABELLA;1121;5;544499||112100000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/BZlRDlkHR_KSKzkErlyLNg_7911810726a5634ceea8a52_05095882_02990160XX1.jpg;https://127-foto.netlify.app/170.jpg;ANNABELLA 1121(164);;;;
9;164;IAPIGE;164IAPIGE;271;Borsa;IAPIGE;2339 0002;99;544272||233900020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/cvf7J-0iQ4ecP4xpRAXFnA_4276540736a1453282dde79_10220699_02970160XX1.jpg;https://127-foto.netlify.app/170.jpg;IAPIGE 2339 0002(164);;;;
9;164;NONA;164NONA;271;Bracciale;NONA;2;99;544361||200000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/NCVbcOEzTZ-NyeviAg7xyQ_15946604066a14533a4d6852_60896697_02971370XX4.jpg;https://127-foto.netlify.app/170.jpg;NONA 2(164);;;;
9;164;DANTESCO      B;164DANTESCO      B;271;Cintura;DANTESCO      B;1108 0002;99;544390||110800020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/FqPj3qiCSwK295js2HqIDw_19742520456a14533d5596b8_48521006_02971460XX1.jpg;https://127-foto.netlify.app/170.jpg;DANTESCO      B 1108 0002(164);;;;
9;164;NEVISCHIO     A;164NEVISCHIO     A;271;Orecchino;NEVISCHIO     A;2;99;544429||200000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/DQWAE_vBS7i1YR1OzJeDhw_21086673106a1453421044e4_96117532_02971630XX1.jpg;https://127-foto.netlify.app/170.jpg;NEVISCHIO     A 2(164);;;;
9;164;UMBERINO      A;164UMBERINO      A;271;Calzature;UMBERINO      A;2339;99;544464||233900000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/BzP2Kd-kRe-WbaI2eUQcgQ_10356781886a145333bffbe9_96445397_02971220XX1.jpg;https://127-foto.netlify.app/170.jpg;UMBERINO      A 2339(164);;;;
9;165;CONNOR;165CONNOR;271;Giacca;CONNOR;1127;1;100820||112700000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/TF16sQ6uQcqYy0CV1s436g_3523346996a563539304625_25226226_03040450XX1.jpg;https://127-foto.netlify.app/169.jpg;CONNOR 1127(165);;;;
9;165;CUNICOLO      E;165CUNICOLO      E;271;Top;CUNICOLO      E;1127;3;100673||112700000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/EJ-xkvNARyWuj5oKBGa9jA_3212955866a56353fa43ae4_20725393_03040610XX1.jpg;https://127-foto.netlify.app/169.jpg;CUNICOLO      E 1127(165);;;;
9;165;ADELAIDA;165ADELAIDA;271;Pantalone;ADELAIDA;202;5;544517||20200000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/DNE4aRdqSUCbaEBYuKmvcQ_18561447786a5634c9c87700_24984861_02990050XX1.jpg;https://127-foto.netlify.app/169.jpg;ADELAIDA 202(165);;;;
9;165;NOGAL;165NOGAL;271;Collana;NOGAL;0005 0009;99;544274||500090000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/IEeX1zttRUuDHQf5jffuTA_13822649526a56433c1f3530_37721112_03050480XX1.jpg;https://127-foto.netlify.app/169.jpg;NOGAL 0005 0009(165);;;;
9;165;NOIR;165NOIR;271;Collana;NOIR;0002 0007;99;544276||200070000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/RUZ1sOaNTcOwm5u3RIeOrA_14344675876a56433e1e6fd8_50060159_03050530XX1.jpg;https://127-foto.netlify.app/169.jpg;NOIR 0002 0007(165);;;;
9;165;DANTESCO      B;165DANTESCO      B;271;Cintura;DANTESCO      B;2706 0002;99;544390||270600020000;0;https://127-foto.netlify.app/169.jpg;DANTESCO      B 2706 0002(165);;;;
9;165;NEVISCHIO     A;165NEVISCHIO     A;271;Orecchino;NEVISCHIO     A;2;99;544429||200000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/DQWAE_vBS7i1YR1OzJeDhw_21086673106a1453421044e4_96117532_02971630XX1.jpg;https://127-foto.netlify.app/169.jpg;NEVISCHIO     A 2(165);;;;
9;165;ULLANO        B;165ULLANO        B;271;Calzature;ULLANO        B;49;99;544483||4900000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/LFbr3MrZRrm_GbSwCPZkhA_20851971266a564345dfd0b4_67912225_03050770XX1.jpg;https://127-foto.netlify.app/169.jpg;ULLANO        B 49(165);;;;
8;166;COSMIA;166COSMIA;271;Giacca;COSMIA;0202 1192;1;100795||20211920000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/nfTxPyURQ7emOKumLp4UrA_1197325996a56353cbe6f59_67731484_03040520XX1.jpg;https://127-foto.netlify.app/211.jpg;COSMIA 0202 1192(166);;;;
8;166;CROMISTA;166CROMISTA;271;Top;CROMISTA;0202 1192;3;100793||20211920000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/x2dKHDekSbaG0sxJERViNg_12292660206a56353db2df86_59255297_03040540XX1.jpg;https://127-foto.netlify.app/211.jpg;CROMISTA 0202 1192(166);;;;
8;166;ABAISSE;166ABAISSE;271;Pantalone;ABAISSE;221;5;544470||22100000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/die_Axt5Tnu7w9UGx8hBUw_1697557966a14523a2b0bd0_88321441_02900440XX1.jpg;https://127-foto.netlify.app/211.jpg;ABAISSE 221(166);;;;
8;166;NOMAGLIO      C;166NOMAGLIO      C;271;Bracciale;NOMAGLIO      C;0987 0212 0002;99;544242||98702120002;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/o4el4WDST_GAnO-UD8TmTw_4020636746a145338e3be47_39681256_02971340XX1.jpg;https://127-foto.netlify.app/211.jpg;NOMAGLIO      C 0987 0212 0002(166);;;;
8;166;IAPIGE;166IAPIGE;271;Borsa;IAPIGE;2339 0002;99;544272||233900020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/cvf7J-0iQ4ecP4xpRAXFnA_4276540736a1453282dde79_10220699_02970160XX1.jpg;https://127-foto.netlify.app/211.jpg;IAPIGE 2339 0002(166);;;;
8;166;NEVIGLIE;166NEVIGLIE;271;Orecchino;NEVIGLIE;0212 0987 0002;99;544457||21209870002;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/pBWomEtORpmttUyUZ8p8EQ_3710773156a1453417183e8_17218047_02971620XX1.jpg;https://127-foto.netlify.app/211.jpg;NEVIGLIE 0212 0987 0002(166);;;;
8;166;UMBERINO      A;166UMBERINO      A;271;Calzature;UMBERINO      A;2339;99;544464||233900000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/BzP2Kd-kRe-WbaI2eUQcgQ_10356781886a145333bffbe9_96445397_02971220XX1.jpg;https://127-foto.netlify.app/211.jpg;UMBERINO      A 2339(166);;;;
;167;VITA;167VITA;271;Giacca;VITA;234;1;544047||23400000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/b68e5EqNS0OcG1U87SsgGA_10099474676a56351fc14e65_84829719_03030140XX1.jpg;https://127-foto.netlify.app/289.jpg;VITA 234(167);;;;
;167;CONTAGIRI     B;167CONTAGIRI     B;271;Pullover;CONTAGIRI     B;202;4;100675||20200000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/CONTAGIRIA_20200000000 (4).jpg;https://127-foto.netlify.app/289.jpg;CONTAGIRI     B 202(167);;;;
;167;AVOLA         A;167AVOLA         A;271;Bermuda;AVOLA         A;201;5;544633||20100000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/S54U72SeR2OG_22Y4lOXZg_9861788536a5634d6dc5259_11580725_02990310XX1.jpg;https://127-foto.netlify.app/289.jpg;AVOLA         A 201(167);;;;
;167;NERVINO;167NERVINO;271;Spilla;NERVINO;2;99;544280||200000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/YcL80-XURr2okSTWkki-Zg_6384356166a14532c0c0878_17482258_02970460XX1.jpg;https://127-foto.netlify.app/289.jpg;NERVINO 2(167);;;;
;167;NEBIN;167NEBIN;271;Spilla;NEBIN;2;99;544283||200000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/lkmnVyQZSd21Qd6aQvBG2A_11362622186a14532a182571_20914424_02970380XX1.jpg;https://127-foto.netlify.app/289.jpg;NEBIN 2(167);;;;
;167;LS1928GC      B;167LS1928GC      B;271;Borsa;LS1928GC      B;1176 0038;99;544454||117600380000;#N/D;https://127-foto.netlify.app/289.jpg;LS1928GC      B 1176 0038(167);;;;
;167;USTI;167USTI;271;Calzature;USTI;1176 0002;99;544466||117600020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/_VBj_kwbTWuHiZddo-Afig_7783833586a564346bc8ec7_66150361_03050790XX1.jpg;https://127-foto.netlify.app/289.jpg;USTI 1176 0002(167);;;;
3;168;CONCORD;168CONCORD;271;Pullover;CONCORD;0202 0202;4;100822||20202020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/CtdKUZXoR2e_qV8pp9uvgg_103337366a563535b600f6_40571050_03040370XX1.jpg;https://127-foto.netlify.app/212.jpg;CONCORD 0202 0202(168);;;;
3;168;ADELAIDA;168ADELAIDA;271;Pantalone;ADELAIDA;202;5;544517||20200000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/DNE4aRdqSUCbaEBYuKmvcQ_18561447786a5634c9c87700_24984861_02990050XX1.jpg;https://127-foto.netlify.app/212.jpg;ADELAIDA 202(168);;;;
3;168;DEFALCO;168DEFALCO;271;Cintura;DEFALCO;0504 2253 0002;99;544220||50422530002;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/image (1077).png;https://127-foto.netlify.app/212.jpg;DEFALCO 0504 2253 0002(168);;;;
3;168;NILVANGE;168NILVANGE;271;Collana;NILVANGE;1173 0002;99;544246||117300020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/IgGdeeuzQOODJHbfAWqFkQ_20712449896a564338026a86_31246850_03050400XX1.jpg;https://127-foto.netlify.app/212.jpg;NILVANGE 1173 0002(168);;;;
3;168;IAPIGE;168IAPIGE;271;Borsa;IAPIGE;2339 0002;99;544272||233900020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/cvf7J-0iQ4ecP4xpRAXFnA_4276540736a1453282dde79_10220699_02970160XX1.jpg;https://127-foto.netlify.app/212.jpg;IAPIGE 2339 0002(168);;;;
3;168;UMBERINO      A;168UMBERINO      A;271;Calzature;UMBERINO      A;2339;99;544464||233900000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/BzP2Kd-kRe-WbaI2eUQcgQ_10356781886a145333bffbe9_96445397_02971220XX1.jpg;https://127-foto.netlify.app/212.jpg;UMBERINO      A 2339(168);;;;
3;169;VITA;169VITA;271;Giacca;VITA;234;1;544047||23400000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/b68e5EqNS0OcG1U87SsgGA_10099474676a56351fc14e65_84829719_03030140XX1.jpg;https://127-foto.netlify.app/213.jpg;VITA 234(169);;;;
3;169;CUNICOLO      E;169CUNICOLO      E;271;Top;CUNICOLO      E;201;3;100673||20100000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/CUNICOLOD_20100000000.jpg;https://127-foto.netlify.app/213.jpg;CUNICOLO      E 201(169);;;;
3;169;ABAISSE;169ABAISSE;271;Pantalone;ABAISSE;221;5;544470||22100000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/die_Axt5Tnu7w9UGx8hBUw_1697557966a14523a2b0bd0_88321441_02900440XX1.jpg;https://127-foto.netlify.app/213.jpg;ABAISSE 221(169);;;;
3;169;IAPIGE;169IAPIGE;271;Borsa;IAPIGE;0227 0002;99;544272||22700020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/fvTrCNg6SbCSXB8ct9rySQ_13979748506a14532752f147_81983578_02970130XX1.jpg;https://127-foto.netlify.app/213.jpg;IAPIGE 0227 0002(169);;;;
3;169;NOIR;169NOIR;271;Collana;NOIR;0002 0007;99;544276||200070000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/RUZ1sOaNTcOwm5u3RIeOrA_14344675876a56433e1e6fd8_50060159_03050530XX1.jpg;https://127-foto.netlify.app/213.jpg;NOIR 0002 0007(169);;;;
3;169;NERVINO;169NERVINO;271;Spilla;NERVINO;2;99;544280||200000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/YcL80-XURr2okSTWkki-Zg_6384356166a14532c0c0878_17482258_02970460XX1.jpg;https://127-foto.netlify.app/213.jpg;NERVINO 2(169);;;;
3;169;UMBERINO      A;169UMBERINO      A;271;Calzature;UMBERINO      A;260;99;544464||26000000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/6oTMczRyTHamYgn-3fBnYA_13368863696a56434655f679_45142157_03050780XX1.jpg;https://127-foto.netlify.app/213.jpg;UMBERINO      A 260(169);;;;
9;170;CONVIVIALE;170CONVIVIALE;271;Pullover;CONVIVIALE;0201 3434;4;100818||20134340000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/H-6HIvPlQNmOv1GK8sXAoQ_12594490956a563539ac98e3_71281633_03040460XX1.jpg;https://127-foto.netlify.app/228.jpg;CONVIVIALE 0201 3434(170);;;;
9;170;AMATORE       B;170AMATORE       B;271;Pantalone;AMATORE       B;201;5;544453||20100000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/8ZhMAFDzREaJXWuBtUJFjA_19568665066a5634cc1fa8c4_07375184_02990100XX1.jpg;https://127-foto.netlify.app/228.jpg;AMATORE       B 201(170);;;;
9;170;XAURORA;170XAURORA;271;Occhiali Sole;XAURORA;0101 0002;99;544317||10100020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/fnyk7LQdQ4qYb5fy9yk4Iw_6977136496a145336c0ca77_10334535_02971290XX1.jpg;https://127-foto.netlify.app/228.jpg;XAURORA 0101 0002(170);;;;
9;170;NEVISCHIO     A;170NEVISCHIO     A;271;Orecchino;NEVISCHIO     A;2;99;544429||200000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/DQWAE_vBS7i1YR1OzJeDhw_21086673106a1453421044e4_96117532_02971630XX1.jpg;https://127-foto.netlify.app/228.jpg;NEVISCHIO     A 2(170);;;;
9;170;UMBERINO      A;170UMBERINO      A;271;Calzature;UMBERINO      A;260;99;544464||26000000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/6oTMczRyTHamYgn-3fBnYA_13368863696a56434655f679_45142157_03050780XX1.jpg;https://127-foto.netlify.app/228.jpg;UMBERINO      A 260(170);;;;
7;171;PLAIA;171PLAIA;271;Abito;PLAIA;1703;7;544512||170300000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/X_IzZtf8TmmrL8J5AQZMag_8866940116a5634f3116d62_23185552_03010200XX1.jpg;https://127-foto.netlify.app/166.jpg;PLAIA 1703(171);;;;
7;171;IMMENSITA;171IMMENSITA;271;Borsa;IMMENSITA;2002 0002;99;544205||200200020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/tEsGzmojRfe9THvh0XJNfQ_15594845816a5635561d5265_27524945.jpg;https://127-foto.netlify.app/166.jpg;IMMENSITA 2002 0002(171);;;;
7;171;NONA;171NONA;271;Bracciale;NONA;2;99;544361||200000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/NCVbcOEzTZ-NyeviAg7xyQ_15946604066a14533a4d6852_60896697_02971370XX4.jpg;https://127-foto.netlify.app/166.jpg;NONA 2(171);;;;
7;171;USCITA;171USCITA;271;Calzature;USCITA;2264 2264;99;544431||226422640000;#N/D;https://127-foto.netlify.app/166.jpg;USCITA 2264 2264(171);;;;
7;171;NEVIGLIE;171NEVIGLIE;271;Orecchino;NEVIGLIE;0574 0927 0002;99;544457||57409270002;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/K3ZDNI-eRU-cv2BQEK5HtQ_19105815366a145340d5b679_49273593_02971610XX1.jpg;https://127-foto.netlify.app/166.jpg;NEVIGLIE 0574 0927 0002(171);;;;
6;172;CASSIANO;172CASSIANO;271;Giacca;CASSIANO;1710;1;100816||171000000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/VCFkvC08Su2mXC9uFSUJTg_21434482006a56352a091e81_59027994_03040170XX1.jpg;https://127-foto.netlify.app/174.jpg;CASSIANO 1710(172);;;;
6;172;ASSE;172ASSE;271;Pantalone;ASSE;1718;5;544438||171800000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/YzC15aY8RXaYqdkUURyllQ_7274194316a5634d1cee028_90495943_02990210XX1.jpg;https://127-foto.netlify.app/174.jpg;ASSE 1718(172);;;;
6;172;IAPIGE;172IAPIGE;271;Borsa;IAPIGE;2264 0002;99;544272||226400020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/zJZAly2zQS-u2eAs4ykTOg_16970615336a145327b51567_35646153_02970150XX1.jpg;https://127-foto.netlify.app/174.jpg;IAPIGE 2264 0002(172);;;;
6;172;NDRAGO;172NDRAGO;271;Collana;NDRAGO;0002 0007;99;544275||200070000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/3Hxi7aLCT2i5EXDnjJMZfw_3373650846a1450cda37523_72183833_02970320XX1.jpg;https://127-foto.netlify.app/174.jpg;NDRAGO 0002 0007(172);;;;
6;172;NOIR;172NOIR;271;Collana;NOIR;0002 0007;99;544276||200070000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/RUZ1sOaNTcOwm5u3RIeOrA_14344675876a56433e1e6fd8_50060159_03050530XX1.jpg;https://127-foto.netlify.app/174.jpg;NOIR 0002 0007(172);;;;
6;172;NEVISCHIO     A;172NEVISCHIO     A;271;Orecchino;NEVISCHIO     A;2;99;544429||200000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/DQWAE_vBS7i1YR1OzJeDhw_21086673106a1453421044e4_96117532_02971630XX1.jpg;https://127-foto.netlify.app/174.jpg;NEVISCHIO     A 2(172);;;;
6;172;ULLANO        B;172ULLANO        B;271;Calzature;ULLANO        B;49;99;544483||4900000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/LFbr3MrZRrm_GbSwCPZkhA_20851971266a564345dfd0b4_67912225_03050770XX1.jpg;https://127-foto.netlify.app/174.jpg;ULLANO        B 49(172);;;;
7;173;CORA;173CORA;271;Abito;CORA;1710;7;100852||171000000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/2U5EP78FQom31KlZBPABUg_19639485396a56353b3ceaa9_86717574_03040490XX1.jpg;https://127-foto.netlify.app/175.jpg;CORA 1710(173);;;;
7;173;IMMENSITA;173IMMENSITA;271;Borsa;IMMENSITA;2002 0002;99;544205||200200020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/tEsGzmojRfe9THvh0XJNfQ_15594845816a5635561d5265_27524945.jpg;https://127-foto.netlify.app/175.jpg;IMMENSITA 2002 0002(173);;;;
7;173;NOMAGLIO      C;173NOMAGLIO      C;271;Bracciale;NOMAGLIO      C;0987 0553 0002;99;544242||98705530002;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/x_cco6-cQeCGox9GddJ1iw_7653917226a14533881b560_86200448_02971330XX1.jpg;https://127-foto.netlify.app/175.jpg;NOMAGLIO      C 0987 0553 0002(173);;;;
7;173;NORMANNA;173NORMANNA;271;Collana;NORMANNA;0987 0095;99;544407||98700950000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/_QenSYr9R1mOnFcFgT3pEA_18754025086a14533aaac4a1_57444356_02971380XX1-2.jpg;https://127-foto.netlify.app/175.jpg;NORMANNA 0987 0095(173);;;;
